username,tweet_date,text,hashtags
bSoham_,2021-05-06 13:55:32,"Oxygen, Delhi 

WhatsApp if they don't pick up calls.. 

Personally Verified https://t.co/Phrbp32ndG",[]
talus_boy,2021-05-06 13:55:25,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
shombi_fcb,2021-05-06 13:55:25,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
Sameerj63863020,2021-05-06 13:55:25,"@Khushixo1 @SonuSood @SoodFoundation Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi
Delhi Plasma Donors Available Contact + 91 8010066066, +91 98204 13725,","[{'text': 'Plasma', 'indices': [228, 235]}, {'text': 'Delhi', 'indices': [236, 242]}]"
ElonMast_,2021-05-06 13:55:16,"Oxygen, Delhi 

WhatsApp if they don't pick up calls.. 

Personally Verified https://t.co/Phrbp32ndG",[]
sheetal_sakpal,2021-05-06 13:54:43,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
resource_botIN,2021-05-06 13:54:27,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
Brain_Raps,2021-05-06 13:54:23,"@vakeel_saheba @diksha567 Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelpOnline",[]
Tina41894744,2021-05-06 13:54:18,"Ventilator, ICU beds available in Max hospital #Delhi

Contact- 01171212121 (sms,call)
Press enclave marg, Saket institutional area, Saket.

#Verified
#CovidResources 
#COVIDEmergencyIndia","[{'text': 'Delhi', 'indices': [67, 73]}]"
CVDResourcesBot,2021-05-06 13:53:54,"@vakeel_saheba @diksha567 Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelpOnline",[]
SinghForSewa03,2021-05-06 13:53:49,"@vakeel_saheba @diksha567 Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelpOnline","[{'text': 'Gurgaon', 'indices': [208, 216]}, {'text': 'Delhi', 'indices': [217, 223]}, {'text': 'Noida', 'indices': [224, 230]}, {'text': 'Verified', 'indices': [265, 274]}, {'text': 'CovidHelpOnline', 'indices': [284, 300]}]"
AamBhartiya30,2021-05-06 13:53:49,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
imrajaArun,2021-05-06 13:53:34,"Verified | Delhi | Status of Bed Availability till 6:00 PM, 6th May 2021. 

#BedsAvailability #Delhi https://t.co/1yywbLCDHJ","[{'text': 'BedsAvailability', 'indices': [90, 107]}, {'text': 'Delhi', 'indices': [108, 114]}]"
Brain_Raps,2021-05-06 13:53:32,"#Delhi #covidresources
ICU beds available in Delhi:
1. World Brain Centre Hospital, Janakpuri
2. PGH Hospital, Vikas Nagar
Personally verified.
#COVIDSecondWave #CoviBuddy #CovidHelp #VerifiedCovidResources #Verified #CovidSOS #COVID19","[{'text': 'Delhi', 'indices': [21, 27]}, {'text': 'covidresources', 'indices': [28, 43]}]"
findthecolors,2021-05-06 13:53:27,"@silnt_thinkr Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
resource_botIN,2021-05-06 13:53:17,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
TrinanjanChakr4,2021-05-06 13:53:03,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
imasmit,2021-05-06 13:53:03,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
shivam15517721,2021-05-06 13:53:00,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
NaikManjariManu,2021-05-06 13:52:43,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
CVDResourcesBot,2021-05-06 13:52:32,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SOUTH DELHI
12L Oxygen Cans Available

Courier from wefast available.

Phone: 955533324
Location: Badarpur, South Delhi

Last Verified @ 5/6/21 5:45PM

#DelhiCovid #Covid19IndiaHelp 
#O2cans",[]
viral_shah88,2021-05-06 13:52:27,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SOUTH DELHI
12L Oxygen Cans Available

Courier from wefast available.

Phone: 955533324
Location: Badarpur, South Delhi

Last Verified @ 5/6/21 5:45PM

#DelhiCovid #Covid19IndiaHelp 
#O2cans",[]
GrinchUnlimited,2021-05-06 13:52:19,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
krishanu_c,2021-05-06 13:52:17,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
Sengaricha,2021-05-06 13:52:05,"Verified | Delhi | Status of Bed Availability till 6:00 PM, 6th May 2021. 

#BedsAvailability #Delhi https://t.co/1yywbLCDHJ","[{'text': 'BedsAvailability', 'indices': [90, 107]}, {'text': 'Delhi', 'indices': [108, 114]}]"
ugach_kahitarii,2021-05-06 13:52:02,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
Cherrysaraf,2021-05-06 13:51:49,"Non-oxygen beds available. Personally verified.
#DelhiNCR #BedsAvailability #HospitalBeds #bed #Delhi https://t.co/7W3si9K6mS","[{'text': 'DelhiNCR', 'indices': [48, 57]}, {'text': 'BedsAvailability', 'indices': [58, 75]}, {'text': 'HospitalBeds', 'indices': [76, 89]}, {'text': 'bed', 'indices': [90, 94]}, {'text': 'Delhi', 'indices': [95, 101]}]"
1997harkirat,2021-05-06 13:51:47,"#Team #Verified
6 Normal Beds available
Location: Maharaja Agrasen Hospital, Delhi 
Contact : 9910489495, 01140777666
Verified at 7:19pm, 6thMay'2021

👉Subject to Availability depends on demand we don't have a hold on that🙏","[{'text': 'Team', 'indices': [0, 5]}, {'text': 'Verified', 'indices': [6, 15]}]"
CVDResourcesBot,2021-05-06 13:51:24,"#Delhi #covidresources
ICU beds available in Delhi:
1. World Brain Centre Hospital, Janakpuri
2. PGH Hospital, Vikas Nagar
Personally verified.
#COVIDSecondWave #CoviBuddy #CovidHelp #VerifiedCovidResources #Verified #CovidSOS #COVID19","[{'text': 'Delhi', 'indices': [21, 27]}, {'text': 'covidresources', 'indices': [28, 43]}]"
anshum02,2021-05-06 13:51:22,"Verified Oxygen Refilling lead

*Contact:* 9999014574
               7011272916

*Location:* Hukam Chand and Sons Temple Road, near Jain Mandir, Jangpura, New Delhi -110014

*Time:* 4 pm onwards",[]
heerbadimasthai,2021-05-06 13:51:21,"#NewDelhi #CovidHelp #CovidResources 

#Oxygen Concentrators available
Capacity :- 5ltr 

Name :- Star Infomatic Pvt Ltd
Address :-  B1-626,2nd floor, janak puri, New Delhi

Contact :- +91 9810974160

#Verified @ 6:46p.m

(Amplify so that needy can get it)","[{'text': 'NewDelhi', 'indices': [21, 30]}, {'text': 'CovidHelp', 'indices': [31, 41]}, {'text': 'CovidResources', 'indices': [42, 57]}, {'text': 'Oxygen', 'indices': [60, 67]}]"
CovidResponse21,2021-05-06 13:51:19,"#Delhi #covidresources
ICU beds available in Delhi:
1. World Brain Centre Hospital, Janakpuri
2. PGH Hospital, Vikas Nagar
Personally verified.
#COVIDSecondWave #CoviBuddy #CovidHelp #VerifiedCovidResources #Verified #CovidSOS #COVID19","[{'text': 'Delhi', 'indices': [0, 6]}, {'text': 'covidresources', 'indices': [7, 22]}, {'text': 'COVIDSecondWave', 'indices': [144, 160]}, {'text': 'CoviBuddy', 'indices': [161, 171]}, {'text': 'CovidHelp', 'indices': [172, 182]}, {'text': 'VerifiedCovidResources', 'indices': [183, 206]}, {'text': 'Verified', 'indices': [207, 216]}, {'text': 'CovidSOS', 'indices': [217, 226]}, {'text': 'COVID19', 'indices': [227, 235]}]"
DiscourseDancer,2021-05-06 13:51:17,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen",[]
findthecolors,2021-05-06 13:51:14,"@CovidKerala Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
SubhaChugh,2021-05-06 13:51:01,"Guys, my friend's father needs an oxygen cylinder or concentrator on rent in Palam, Delhi

Please only share leads you've benefitted from or verified personally, no WhatsApp or twitter forwards

#OxygenCrisis #Oxygen #urgent #delhioxygen","[{'text': 'OxygenCrisis', 'indices': [195, 208]}, {'text': 'Oxygen', 'indices': [209, 216]}, {'text': 'urgent', 'indices': [217, 224]}, {'text': 'delhioxygen', 'indices': [225, 237]}]"
findthecolors,2021-05-06 13:50:37,"@RahulVi03123134 Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Fiza86645581,2021-05-06 13:50:30,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
CVDResourcesBot,2021-05-06 13:50:05,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
Ashna5683,2021-05-06 13:50:05,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Home ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
Ashna5683,2021-05-06 13:50:03,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SOUTH DELHI
12L Oxygen Cans Available

Courier from wefast available.

Phone: 955533324
Location: Badarpur, South Delhi

Last Verified @ 5/6/21 5:45PM

#DelhiCovid #Covid19IndiaHelp 
#O2cans",[]
RathourSaheb,2021-05-06 13:50:00,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
findthecolors,2021-05-06 13:49:59,"@RahulVi03123134 Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Shilpa__P,2021-05-06 13:49:47,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
Ashna5683,2021-05-06 13:49:44,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SAKET
Ambulance with Oxygen Available 

Name:Pawan Tomar
Phone: 9953729104
Location: Saket Delhi

Last Verified @ 06/05/21 5:35PM

#Covid19IndiaHelp #DelhiFightsCorona",[]
fruitkoobi,2021-05-06 13:49:15,"oxygen can and oximeter

Only pick up available 

confirm before going

Address- sunil medicos, wz-32,33, main road, sadh nagar, palam colony, new delhi-110045 (opposite flyover pillar no 60)

+91 97177 27487 call or whatsapp

Personally verified just now.",[]
2712_sidnaaz,2021-05-06 13:49:12,"This is a source of #oxygen leadsai as of today, verified personally by an intern in my team.

Cities: #Pune, #Delhi, #Mumbai, #Kolkata #Lucknow

I'll try to share a verified list everyday 
 #COVID19India https://t.co/MEXuGFK3P4","[{'text': 'oxygen', 'indices': [40, 47]}, {'text': 'Pune', 'indices': [123, 128]}, {'text': 'Delhi', 'indices': [130, 136]}]"
findthecolors,2021-05-06 13:49:10,"@RahulVi03123134 Please look here for people posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
artijourno,2021-05-06 13:49:02,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
Shraddhu___18,2021-05-06 13:48:56,"#NewDelhi #CovidHelp #CovidResources 

#Oxygen Concentrators available
Capacity :- 5ltr 

Name :- Star Infomatic Pvt Ltd
Address :-  B1-626,2nd floor, janak puri, New Delhi

Contact :- +91 9810974160

#Verified @ 6:46p.m

(Amplify so that needy can get it)","[{'text': 'NewDelhi', 'indices': [21, 30]}, {'text': 'CovidHelp', 'indices': [31, 41]}, {'text': 'CovidResources', 'indices': [42, 57]}, {'text': 'Oxygen', 'indices': [60, 67]}]"
alisha_aly_n,2021-05-06 13:48:51,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SAKET
Ambulance with Oxygen Available 

Name:Pawan Tomar
Phone: 9953729104
Location: Saket Delhi

Last Verified @ 06/05/21 5:35PM

#Covid19IndiaHelp #DelhiFightsCorona",[]
Shraddhu___18,2021-05-06 13:48:48,"99993 90291- ICU beds with Oxygen available in Sushila hospital, Narela, delhi. #Verified at 6:38 PM, 06/05
#CovidResources #coviddelhi #HospitalBeds","[{'text': 'Verified', 'indices': [95, 104]}, {'text': 'CovidResources', 'indices': [123, 138]}]"
findthecolors,2021-05-06 13:48:31,"@AnuChawla16 Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Ashna5683,2021-05-06 13:48:18,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
kulxum04,2021-05-06 13:47:56,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
findthecolors,2021-05-06 13:47:45,"@RahulVi03123134 Check if there are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
alisha_aly_n,2021-05-06 13:47:39,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
_Pranimatra_,2021-05-06 13:47:16,"#Delhi
Oxygen Available without Refill
ARBAZ KHAN-9772722367

Verified at 17:32, May 6th 2021 

#CovidHelp 
#CovidIndiaInfo 
#CovidResources","[{'text': 'Delhi', 'indices': [16, 22]}, {'text': 'CovidHelp', 'indices': [112, 122]}, {'text': 'CovidIndiaInfo', 'indices': [124, 139]}]"
ayeusad,2021-05-06 13:47:16,"Hospital beds are now available at AIIMS Delhi, as they have converted all wards to COVID wards. 
Please inform people who are in need.
They need to visit Covid screening near AIIMS Emergency - verified by a friend. 
#covidhelp #DelhiCovid",[]
Vikashk70228967,2021-05-06 13:46:24,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
bhartiroyall,2021-05-06 13:46:08,"#oxygen #Delhi 
Oxygen Langer 
Gurudwara Damdama Sahib, Nizamuddin, Delhi 

Patient can go there and use oxygen, they do not Refill or give out(you have to go there in car)

*Patient oxygen level should not be less than 75*

#Verified at 6:30 pm, 6May","[{'text': 'oxygen', 'indices': [0, 7]}, {'text': 'Delhi', 'indices': [8, 14]}, {'text': 'Verified', 'indices': [225, 234]}]"
anshunandanpra4,2021-05-06 13:45:31,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
suchii_xx,2021-05-06 13:45:29,"99993 90291- ICU beds with Oxygen available in Sushila hospital, Narela, delhi. #Verified at 6:38 PM, 06/05
#CovidResources #coviddelhi #HospitalBeds","[{'text': 'Verified', 'indices': [95, 104]}, {'text': 'CovidResources', 'indices': [123, 138]}]"
suchii_xx,2021-05-06 13:44:50,"#NewDelhi #CovidHelp #CovidResources 

#Oxygen Concentrators available
Capacity :- 5ltr 

Name :- Star Infomatic Pvt Ltd
Address :-  B1-626,2nd floor, janak puri, New Delhi

Contact :- +91 9810974160

#Verified @ 6:46p.m

(Amplify so that needy can get it)","[{'text': 'NewDelhi', 'indices': [21, 30]}, {'text': 'CovidHelp', 'indices': [31, 41]}, {'text': 'CovidResources', 'indices': [42, 57]}, {'text': 'Oxygen', 'indices': [60, 67]}]"
Vivekaici,2021-05-06 13:44:31,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
findthecolors,2021-05-06 13:44:29,"@NasaRohit There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
FekoLand,2021-05-06 13:44:21,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
Vivekaici,2021-05-06 13:43:59,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SAKET
Ambulance with Oxygen Available 

Name:Pawan Tomar
Phone: 9953729104
Location: Saket Delhi

Last Verified @ 06/05/21 5:35PM

#Covid19IndiaHelp #DelhiFightsCorona",[]
KTwi,2021-05-06 13:43:42,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Home ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
NehaRKVian,2021-05-06 13:43:36,"#COVID #verified  #Delhi #Oxygen
Contact: 9899676015
Service Available: Oxygen
City: Delhi
Oxygen concentrator
Verified on: 6th may 06:27 pm

RT for reach","[{'text': 'COVID', 'indices': [21, 27]}, {'text': 'verified', 'indices': [28, 37]}, {'text': 'Delhi', 'indices': [39, 45]}, {'text': 'Oxygen', 'indices': [46, 53]}]"
Vivekaici,2021-05-06 13:43:34,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Home ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona",[]
intrnlfarmer,2021-05-06 13:43:07,"ICU bed availability in Delhi patient is serious trying since morNing 
Please share some genuine and verified lead 
#DelhiSOS","[{'text': 'DelhiSOS', 'indices': [131, 140]}]"
findthecolors,2021-05-06 13:42:54,"@mitaliprakash Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
1997harkirat,2021-05-06 13:42:43,"#Team #verified
Oxygen refill available. Free of cost.
10L oxygen refilling is available and while refilling should bring the video of the patient with a spO2 level below 90%.
Contact: 9268779427
Near Art Of Living Temple of knowledge, Pitampura, Delhi. Verified at 7.08pm,6th May","[{'text': 'Team', 'indices': [0, 5]}, {'text': 'verified', 'indices': [6, 15]}]"
findthecolors,2021-05-06 13:42:10,"@SaxenaAnmol08 Please look here for people posting about availability of bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Chandankr_Mehta,2021-05-06 13:41:45,HOME RTPCR TEST AVAILABLE IN DELHI NCR VERIFIED BY @nss_sbsec https://t.co/Z71q92Wnvk,[]
RetweetsMumbai,2021-05-06 13:41:44,"A thread containing all COVID resources like oxygen beds, hospital beds, oxygen cylinders etc. All links are verified and working. Works for all major cities including Delhi, Mumbai, Nagpur, Ranchi etc.",[]
AnticaaD,2021-05-06 13:41:42,"#Delhi

ARBAZ KHAN-9772722367
Oxygen available without refill 

Verified at 17:32, May 6th 2021 by Gayatri Menon

#ICLUVERIFIES","[{'text': 'Delhi', 'indices': [20, 26]}]"
findthecolors,2021-05-06 13:41:25,"@basicbitchkriti There are people who are making calls and checking for availability of remdesivir in Delhi:

- https://t.co/ZBvGKthaxb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Aleena_Obaida12,2021-05-06 13:41:07,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
findthecolors,2021-05-06 13:40:05,"@sachin7333 Please look here for people posting about availability of plasma, icu in Delhi:

- https://t.co/1kAnE1sS7K 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
kartikzambani7,2021-05-06 13:40:03,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cans (6L/12L) Available

Name:Rohan Agrawal
Phone: 9717727487
Location: Near Sunil Medical, Palam Colony, Near Palam Metro Station, New Delhi

Last Verified @ 06/05/21 5:10PM

#DelhiFightsCorona #Covid19IndiaHelp",[]
kartikzambani7,2021-05-06 13:39:36,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SAKET
Ambulance with Oxygen Available 

Name:Pawan Tomar
Phone: 9953729104
Location: Saket Delhi

Last Verified @ 06/05/21 5:35PM

#Covid19IndiaHelp #DelhiFightsCorona",[]
AshharAhmedKha2,2021-05-06 13:39:14,"Important information for people looking for #Oxygen Refill in Delhi , reach here 

Paramount - Available - Oxygen Gas - Near Metro Pillar 557, Gali No 1, Nala Road, Mundka, New Delhi 

Contact- 90575 07489 

Verified at 4:55 PM today","[{'text': 'Oxygen', 'indices': [65, 72]}]"
lazy_naari,2021-05-06 13:38:48,"#Delhi
Oxygen Available without Refill
ARBAZ KHAN-9772722367

Verified at 17:32, May 6th 2021 

#CovidHelp 
#CovidIndiaInfo 
#CovidResources","[{'text': 'Delhi', 'indices': [16, 22]}, {'text': 'CovidHelp', 'indices': [112, 122]}, {'text': 'CovidIndiaInfo', 'indices': [124, 139]}]"
Beycharra,2021-05-06 13:38:40,"#ICU needed in #Delhi #NCR URGENTLY. HELP WITH ANY SORT OF VERIFIED LEADS PLS ‼️

#CovidSOS","[{'text': 'ICU', 'indices': [14, 18]}, {'text': 'Delhi', 'indices': [29, 35]}, {'text': 'NCR', 'indices': [36, 40]}, {'text': 'CovidSOS', 'indices': [96, 105]}]"
