username,tweet_date,text,hashtags
findthecolors,2021-05-06 04:51:40,"@arvindia4u There are people who are making calls and checking for availability of icu, ventilator, bed in Chennai:

- https://t.co/FPLvLrR52p 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
ZenDesign10,2021-05-06 04:46:05,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
Raj6Mani,2021-05-06 04:38:04,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
Manimaha05,2021-05-06 04:36:37,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
jagadeesh2658,2021-05-06 04:35:24,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
MS_Ajithian,2021-05-06 04:32:31,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
snoopybigle,2021-05-06 04:28:39,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
aanvindersingh,2021-05-06 04:25:05,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [87, 96]}, {'text': 'ShareMax', 'indices': [97, 106]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [107, 133]}]"
Ashwin_Kumar__,2021-05-06 04:21:19,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
Vinivixen,2021-05-06 04:20:47,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
Sam_Mahenthirn,2021-05-06 04:17:40,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
arul2899,2021-05-06 04:15:06,Please revert with verified leads for oxygen beds in Chennai. Situation is dire with an elderly person involved,[]
ramanjagan,2021-05-06 04:13:01,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
Sam_Mahenthirn,2021-05-06 04:10:50,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [87, 96]}, {'text': 'ShareMax', 'indices': [97, 106]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [107, 133]}]"
pavithra97,2021-05-06 04:07:51,"Dr. Kamaraj Multi-speciality hospital, #Chennai has beds! Contact Sister Selvi for admission. [Mobile] 9176916870 [WhatsApp] +91 91769 16870 WhatsApp her the reports and she will put you through to the duty doctor &amp; admit based on criticality.

Verified at 8:30PM on 04/05/2021","[{'text': 'Chennai', 'indices': [57, 65]}]"
findthecolors,2021-05-06 04:07:26,"@BhanusVoice You can check here if people are posting about availability of bed in Chennai:

- https://t.co/gCBLQdUsvv 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
rdhamodharan,2021-05-06 04:02:40,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
WorldwideThala,2021-05-06 03:57:23,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
Abhiman90958276,2021-05-06 03:57:21,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
Raj48Wizard,2021-05-06 03:49:13,Icu bed with oxygen facility needed in Chennai immediately. dm with verified leads.,[]
NRSPP2,2021-05-06 03:43:58,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
sangaigeetian,2021-05-06 03:38:47,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
PrabhuArtist,2021-05-06 03:35:56,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
mayurpuri,2021-05-06 03:35:30,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
pokirimahesh2,2021-05-06 03:34:05,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
ndcnn,2021-05-06 03:28:38,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
findthecolors,2021-05-06 03:26:50,"@smohan59 Check if there are people who are making calls and checking for availability of oxygen in Chennai:

- https://t.co/GocxwVMYGh 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
deepakganesh988,2021-05-06 03:19:02,"@Sathish_deenan @Kaushik1695S CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021",[]
prikart,2021-05-06 03:16:54,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
shonalim,2021-05-06 03:15:36,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
AnantRangaswami,2021-05-06 03:10:40,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
findthecolors,2021-05-06 03:10:39,"@AaayVee People might be posting here about availability of bed, oxygen in Chennai:

- https://t.co/dyQJ9NJcCO 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
Kaushik1695S,2021-05-06 03:08:41,"@Sathish_deenan @Kaushik1695S CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021",[]
CVDResourcesBot,2021-05-06 03:04:34,"@Sathish_deenan @Kaushik1695S CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021",[]
aravinthdhoni11,2021-05-06 03:04:29,"@Sathish_deenan @Kaushik1695S CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021",[]
ThalaPrabu01,2021-05-06 03:04:07,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
i_sreenivas,2021-05-06 03:00:09,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
savalsampath74,2021-05-06 02:58:56,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
Swathirishi,2021-05-06 02:58:37,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [38, 45]}, {'text': 'tamilnadu', 'indices': [64, 74]}, {'text': 'RETWEEET', 'indices': [98, 107]}]"
Harithat18,2021-05-06 02:50:52,Please revert with verified leads for oxygen beds in Chennai. Situation is dire with an elderly person involved,[]
Covid19Help10,2021-05-06 02:45:00,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
harish_sara,2021-05-06 02:44:57,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
rugeshda,2021-05-06 02:44:49,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
Enfield_350,2021-05-06 02:43:14,Icu bed with oxygen facility needed in Chennai immediately. dm with verified leads.,[]
resource_botIN,2021-05-06 02:42:17,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
Dharani52641118,2021-05-06 02:41:57,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
panitweets,2021-05-06 02:41:17,Icu bed with oxygen facility needed in Chennai immediately. dm with verified leads.,[]
Nigarhussain,2021-05-06 02:38:35,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
ranjini_2,2021-05-06 02:38:20,Updated &amp; verified #Oxygen supplier list for #tamilnadu by @CHNvolunteer . Pls #RETWEEET . @Swathirishi @Vinivixen @nikhilchinapa @AnantRangaswami @ndcnn @shonalim @distilled_view @sidin #Chennai #Coimbatore #pondicherry #helpindiabreathe https://t.co/f5BM3xHfjs,"[{'text': 'Oxygen', 'indices': [23, 30]}, {'text': 'tamilnadu', 'indices': [49, 59]}, {'text': 'RETWEEET', 'indices': [83, 92]}, {'text': 'Chennai', 'indices': [191, 199]}, {'text': 'Coimbatore', 'indices': [200, 211]}, {'text': 'pondicherry', 'indices': [212, 224]}, {'text': 'helpindiabreathe', 'indices': [225, 242]}]"
gananaata,2021-05-06 02:36:34,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
AJ_Prasanna23,2021-05-06 02:34:30,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify",[]
SRINICRAZE,2021-05-06 02:32:33,Icu bed with oxygen facility needed in Chennai immediately. dm with verified leads.,[]
Nisha_2727,2021-05-06 02:31:00,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [75, 91]}, {'text': 'TamilNadu', 'indices': [95, 105]}]"
CHNvolunteer,2021-05-06 02:30:01,Our #volunteers have verified &amp; updated this list of #oxygensuppliers in #TamilNadu . Pls call dealer directly for more info #covidchennai #CovidHelp  #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe  #Coimbatore #Puducherry https://t.co/oPe17WWO9s,"[{'text': 'volunteers', 'indices': [4, 15]}, {'text': 'oxygensuppliers', 'indices': [57, 73]}, {'text': 'TamilNadu', 'indices': [77, 87]}, {'text': 'covidchennai', 'indices': [129, 142]}, {'text': 'CovidHelp', 'indices': [143, 153]}, {'text': 'Chennai', 'indices': [155, 163]}, {'text': 'COVID19India', 'indices': [164, 177]}, {'text': 'ChennaiVolunteers', 'indices': [178, 196]}, {'text': 'Oxygen', 'indices': [197, 204]}, {'text': 'madurai', 'indices': [205, 213]}, {'text': 'helpindiabreathe', 'indices': [214, 231]}, {'text': 'Coimbatore', 'indices': [233, 244]}, {'text': 'Puducherry', 'indices': [245, 256]}]"
kartik_ajith,2021-05-06 02:26:11,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify",[]
Aug11_2022,2021-05-06 02:25:52,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
iThatMatter,2021-05-06 02:25:34,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [87, 96]}, {'text': 'ShareMax', 'indices': [97, 106]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [107, 133]}]"
MaDhuSagar6234,2021-05-06 02:25:02,"[Mangalam hospital Poonamallee, Chennai has covid beds ONLY for pregnant woman. - in case if anyone needed this. Please amplify.
Phone number:+919769168721
Verified at 5:00PM on 05/05/2021]",[]
CVDResourcesBot,2021-05-06 02:17:16,"40 Covid #beds with #Oxygen facility available in Southern Crest hotels , 
T-Nagar #Chennai. 

Contact 9789954702 for booking a bed. 

#Verified at 3:15 PM, 1 May","[{'text': 'beds', 'indices': [28, 33]}, {'text': 'Oxygen', 'indices': [39, 46]}, {'text': 'Chennai', 'indices': [102, 110]}]"
Sathish_deenan,2021-05-06 02:17:11,"40 Covid #beds with #Oxygen facility available in Southern Crest hotels , 
T-Nagar #Chennai. 

Contact 9789954702 for booking a bed. 

#Verified at 3:15 PM, 1 May","[{'text': 'beds', 'indices': [28, 33]}, {'text': 'Oxygen', 'indices': [39, 46]}, {'text': 'Chennai', 'indices': [102, 110]}]"
clg_year,2021-05-06 02:03:50,"#Oxygen Refilling #Chennai 
Bharat Oxygen: 9940053661
(They will fill only if you have a genuine prescription)

Oxygen refill #Jhunjhunu Rajasthan
6350241442

Oxygen Cylinders #Meerut
Krishna Gas - 9837013757

Oxygen cylinders Jharkhand, #Chaibasa
7004452925 

#Verified","[{'text': 'Oxygen', 'indices': [17, 24]}, {'text': 'Chennai', 'indices': [35, 43]}]"
FLine_warrior,2021-05-06 02:03:30,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [87, 96]}, {'text': 'ShareMax', 'indices': [97, 106]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [107, 133]}]"
CVDResourcesBot,2021-05-06 02:02:53,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [87, 96]}, {'text': 'ShareMax', 'indices': [97, 106]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [107, 133]}]"
gananaata,2021-05-06 02:02:47,CovidSOS:Consolidated list of available beds in Chennai (6 May 7:00 AM) #Verified #ShareMax #ChennaiVolunteerTaskForce #ChennaiCovidhelp #TNCoronaUpdates #TN_Together_AgainstCorona #COVIDEmergencyIndia  #BedsforTN @104_GoTN @itisprashanth @MusicThaman @Ahmedshabbir20 https://t.co/lR8Lee8pCs,"[{'text': 'Verified', 'indices': [72, 81]}, {'text': 'ShareMax', 'indices': [82, 91]}, {'text': 'ChennaiVolunteerTaskForce', 'indices': [92, 118]}, {'text': 'ChennaiCovidhelp', 'indices': [119, 136]}, {'text': 'TNCoronaUpdates', 'indices': [137, 153]}, {'text': 'TN_Together_AgainstCorona', 'indices': [154, 180]}, {'text': 'COVIDEmergencyIndia', 'indices': [181, 201]}, {'text': 'BedsforTN', 'indices': [203, 213]}]"
FLine_warrior,2021-05-06 02:01:55,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify

#SOSChennai #Oxygen #Chennai #CovidHelp #OxygenCylinders",[]
findthecolors,2021-05-06 01:59:13,"@Sathish_deenan Look at other people tweeting about availability of oxygen in Chennai:

- https://t.co/GocxwVMYGh 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[]
saikiran_no9,2021-05-06 01:59:01,"(28/4/21) For People looking for #OxygenCylinders &amp; #OxygenConcentrators in #Chennai, we have personally #Verified some numbers widely circulated. So Kindly refer to the sheet &amp; then call the correct numbers if you are in need of Oxygen for Home supply.Stocks may vary #CovidHelp https://t.co/VKq10tRgLT","[{'text': 'OxygenCylinders', 'indices': [47, 63]}, {'text': 'OxygenConcentrators', 'indices': [70, 90]}, {'text': 'Chennai', 'indices': [94, 102]}, {'text': 'Verified', 'indices': [123, 132]}]"
wutangbland,2021-05-06 01:57:54,Please revert with verified leads for oxygen beds in Chennai. Situation is dire with an elderly person involved,[]
resource_botIN,2021-05-06 01:56:53,"#Oxygen Refilling #Chennai 
Bharat Oxygen: 9940053661
(They will fill only if you have a genuine prescription)

Oxygen refill #Jhunjhunu Rajasthan
6350241442

Oxygen Cylinders #Meerut
Krishna Gas - 9837013757

Oxygen cylinders Jharkhand, #Chaibasa
7004452925 

#Verified","[{'text': 'Oxygen', 'indices': [17, 24]}, {'text': 'Chennai', 'indices': [35, 43]}]"
saikiran_no9,2021-05-06 01:54:07,"#Oxygen Refilling #Chennai 
Bharat Oxygen: 9940053661
(They will fill only if you have a genuine prescription)

Oxygen refill #Jhunjhunu Rajasthan
6350241442

Oxygen Cylinders #Meerut
Krishna Gas - 9837013757

Oxygen cylinders Jharkhand, #Chaibasa
7004452925 

#Verified","[{'text': 'Oxygen', 'indices': [17, 24]}, {'text': 'Chennai', 'indices': [35, 43]}]"
shivam15517721,2021-05-06 01:52:36,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify

#SOSChennai #Oxygen #Chennai #CovidHelp #OxygenCylinders",[]
resource_botIN,2021-05-06 01:42:44,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify

#SOSChennai #Oxygen #Chennai #CovidHelp #OxygenCylinders",[]
CVDResourcesBot,2021-05-06 01:36:03,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify

#SOSChennai #Oxygen #Chennai #CovidHelp #OxygenCylinders",[]
saikiran_no9,2021-05-06 01:35:58,"CHENNAI 

Oxygen Cylinder will be available by tomorrow, 6th May. Currently unavailable. 

Contact: +91 99405 02572 
Call only on/after 6th May. 

Verified: 7pm, 5th May, 2021

RT &amp; Amplify

#SOSChennai #Oxygen #Chennai #CovidHelp #OxygenCylinders",[]
NavaneethhGopal,2021-05-06 01:16:18,"@manibboyz @raaj0306 Please search for blood donors in https://t.co/7PUfCXv8Eu

Beds and Plasma availability status in TN,
https://t.co/RLjjwS6dRS

Mainly for Chennai Health advisory,
https://t.co/TQq4jg4pGA

Lists verified tweets 👇🏽
https://t.co/bWYgwoZJGO",[]
NavaneethhGopal,2021-05-06 01:15:30,"New Initiative Launched Today For Chennai People.
If any Patient unable to get bed in Govt. Hospitals in Chennai.
This organisation will provide Oxyzen on Vehicles for time being out side Govt.Hosp. depends upon vehcle availability
@RRRMovie
@SureshProdns 
Verified Today 10:02 pm https://t.co/zB3VQjCg4M https://t.co/IBe83WCjq4",[]
