username,text,hashtags
jaimindesai30,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
nb10211,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
varuntarak9,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
khadar_gani,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
aman_h786,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
Ram64625964,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Bakkodnneloked,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
anilchowdary81,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
sp_ranganna,"HYDERABAD OXYGEN BEDS

Lotus Cure Hospitals Tirumalgiri
8520041688

4 Oxygen beds available.

Verified at 4.10 pm

#CovidHelp #Hyderabad",[]
VenkatNTR991,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
sunny4u007,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
BelcherDad,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
IamGandhi__,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Sudheer0706,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
srividyabasawa,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
naveen_Red_E,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
rfaVijayawadaa,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Mk_mohsinkhan,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
neeleshtarak,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Haari9999,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
hemanthkalanje,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
krish4449,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Hanu_MegaPower,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
allaparthikomal,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
planetpast,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
TarakCultIkkada,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
RamojiR14713666,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Ramya_wRites,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
AneelChinnari,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
KIRUNTAROCK,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
FILMYCRAZE29,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
vishnagar,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ManoharIcon27,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
praveen_designs,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
BangaramTarak,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Remoboy_,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
rahul5th,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
bharat_2214,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Charkhastick,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
AnkitaS12964383,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
GajalafromWTDC,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
shivakumar94097,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
ShanmukhM4,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
ItsSimpleKumar,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
say2arindam,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
NaviTarak,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
HasanTarak9999,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
MacherlaNtrFC,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
IamASA29,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
onesidelove1227,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
JayaTarakian9,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
NtrfcPalnadu,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
jeevan8951,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Bilal4Ntr,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
PraveerRc,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
akhilobb,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
are_entra_edi,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ManjunadhJSP,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Yamutarak18,"HYDERABAD OXYGEN BEDS

Lotus Cure Hospitals Tirumalgiri
8520041688

4 Oxygen beds available.

Verified at 4.10 pm

#CovidHelp #Hyderabad",[]
Iam_MrPai,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
hotncoolnishant,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
pspk_girish,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
bkk547,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Padigelavamshi2,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Rakitarakian,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
malikJSP27,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Swamy19012435,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
JohnCen95724399,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Komorambhim,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
BhavanaTarakian,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
HanishRathna,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
NoSpace_Here,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
EyesnWeather,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
IndeTaxpayer,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
mersal07,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
RajuA78,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
say2arindam,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
DRABCD4,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
LazyBug_D,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
MSjtarak9999,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
RohitNTR9999,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
NTRCULTFAN7,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
ShaikAbdulgafu3,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
anomittroshah,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
TARAKAnnaAbhim1,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
Suryasubramany1,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
UZP02cTbLU41j3K,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
RAMDurg42622636,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
SaikrishnaNTR_7,"AVAILABLE: #OxygenBeds in #Hyderabad

Safe hospital Athapur has 10 oxygen beds, allowing patient only with 90+ saturation.

Contact number: 78938 50658

Verified at 10:50 PM. #COVIDEmergency #COVID19India","[{'text': 'OxygenBeds', 'indices': [25, 36]}, {'text': 'Hyderabad', 'indices': [40, 50]}]"
